t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s,dq_filt_rad_s
1.305689,to_zero,2.814669609,-1.153556228,-0.042968750,2.781972413,0.000000000,-1.019722964
1.310620,to_zero,2.809492350,-0.981750011,-0.042968750,2.777911166,0.000000000,-1.017107295
1.315610,to_zero,2.804698706,-0.932662487,-0.039062500,2.773787922,0.000000000,-1.023061197
1.320606,to_zero,2.801055431,-0.908118725,-0.050781250,2.769602874,0.000000000,-1.0509251
1.325621,to_zero,2.797412157,-0.981750011,-0.039062500,2.765356217,0.000000000,-1.113401086
1.330623,to_zero,2.792618513,-1.570799947,-0.042968750,2.761048151,0.000000000,-1.207785438
1.335609,to_zero,2.786482573,-1.497168779,-0.027343750,2.756678876,0.000000000,-1.214185702
1.340623,to_zero,2.780730247,-0.932662487,-0.035156250,2.752248598,0.000000000,-1.151999154
1.345607,to_zero,2.775552988,-1.153556228,-0.039062500,2.747757524,0.000000000,-1.142973391
1.350688,to_zero,2.770759344,-1.349906206,-0.027343750,2.743205864,0.000000000,-1.131382659
1.355616,to_zero,2.765198469,-1.300818801,-0.019531250,2.738593830,0.000000000,-1.066828218
1.360695,to_zero,2.758870840,-1.202643752,-0.027343750,2.733921640,0.000000000,-0.9455613101
1.365663,to_zero,2.754844189,-0.441787511,-0.035156250,2.729189512,0.000000000,-0.7619851457
1.370611,to_zero,2.752734900,-0.269981235,-0.035156250,2.724397666,0.000000000,-0.6560155128
1.375610,to_zero,2.751009226,-0.343612492,-0.050781250,2.719546328,0.000000000,-0.6436092859
1.381624,to_zero,2.748516560,-0.638137519,-0.050781250,2.714635725,0.000000000,-0.703913498
1.385615,to_zero,2.745831966,-0.662681222,-0.050781250,2.709666086,0.000000000,-0.7801598815
1.390616,to_zero,2.741230011,-0.883575022,-0.039062500,2.704637644,0.000000000,-0.8848796524
1.395732,to_zero,2.735669374,-1.448081255,-0.042968750,2.699550634,0.000000000,-0.9899156274
1.400610,to_zero,2.731259108,-0.613593757,-0.050781250,2.694405294,0.000000000,-0.9839056692
1.405612,to_zero,2.727232456,-1.104468703,-0.058593750,2.689201866,0.000000000,-1.067648476
1.410606,to_zero,2.723589182,-0.981750011,-0.066406250,2.683940593,0.000000000,-1.142467138
1.415668,to_zero,2.718412161,-1.374449968,-0.054687500,2.678621720,0.000000000,-1.256238926
1.420609,to_zero,2.711700916,-1.595343709,-0.042968750,2.673245498,0.000000000,-1.341359818
1.425665,to_zero,2.704989672,-1.423537493,-0.050781250,2.667812177,0.000000000,-1.364922451
1.430586,to_zero,2.699620724,-1.129012465,-0.050781250,2.662322013,0.000000000,-1.374278515
1.435605,to_zero,2.693484783,-1.570799947,-0.042968750,2.656775261,0.000000000,-1.443079887
1.440585,to_zero,2.686198473,-1.742606282,-0.035156250,2.651172182,0.000000000,-1.480925657
1.445597,to_zero,2.679295540,-1.668974996,-0.039062500,2.645513037,0.000000000,-1.455347705
1.450586,to_zero,2.674118280,-1.129012465,-0.042968750,2.639798093,0.000000000,-1.377992753
1.455606,to_zero,2.668749332,-1.006293774,-0.042968750,2.634027615,0.000000000,-1.360983333
1.460588,to_zero,2.661846399,-1.570799947,-0.023437500,2.628201875,0.000000000,-1.429940277
1.465587,to_zero,2.654751778,-1.570799947,-0.035156250,2.622321145,0.000000000,-1.464756961
1.470595,to_zero,2.648615837,-1.448081255,-0.035156250,2.616385700,0.000000000,-1.473871931
1.475638,to_zero,2.641712904,-1.889868736,-0.027343750,2.610395818,0.000000000,-1.489237805
1.480587,to_zero,2.634809971,-1.767150044,-0.023437500,2.604351779,0.000000000,-1.407502471
1.485588,to_zero,2.629057407,-1.276275039,-0.039062500,2.598253867,0.000000000,-1.238599097
1.490725,to_zero,2.625030756,-0.490875006,-0.039062500,2.592102366,0.000000000,-1.060564177
1.495609,to_zero,2.620045424,-0.662681222,-0.039062500,2.585897565,0.000000000,-1.020605232
1.500588,to_zero,2.613334179,-1.178099990,-0.035156250,2.579639755,0.000000000,-1.067396587
1.505658,to_zero,2.606814623,-0.981750011,-0.035156250,2.573329227,0.000000000,-1.087356679
1.510631,to_zero,2.601062298,-1.276275039,-0.042968750,2.566966277,0.000000000,-1.132912735
1.515716,to_zero,2.595309734,-1.202643752,-0.042968750,2.560551204,0.000000000,-1.143721965
1.520692,to_zero,2.588790417,-1.300818801,-0.039062500,2.554084307,0.000000000,-1.14025028
1.525614,to_zero,2.582270861,-1.079924941,-0.039062500,2.547565889,0.000000000,-1.097861487
1.530593,to_zero,2.577285528,-1.030837536,-0.050781250,2.540996256,0.000000000,-1.059819988
1.535624,to_zero,2.573066950,-0.589049995,-0.050781250,2.534375714,0.000000000,-1.028802986
1.540595,to_zero,2.568081617,-0.932662487,-0.050781250,2.527704574,0.000000000,-1.104369234
1.545587,to_zero,2.561562061,-1.521712542,-0.050781250,2.520983147,0.000000000,-1.221552169
1.550590,to_zero,2.556001425,-1.178099990,-0.054687500,2.514211749,0.000000000,-1.265985019
1.555593,to_zero,2.550824165,-1.178099990,-0.058593750,2.507390697,0.000000000,-1.331718626
1.560593,to_zero,2.544688225,-1.349906206,-0.054687500,2.500520309,0.000000000,-1.434684893
1.565593,to_zero,2.537018299,-1.619887471,-0.050781250,2.493600908,0.000000000,-1.558199032
1.570591,to_zero,2.529156685,-1.791693807,-0.042968750,2.486632816,0.000000000,-1.666761699
1.575592,to_zero,2.522253752,-1.570799947,-0.054687500,2.479616361,0.000000000,-1.745044481
1.580594,to_zero,2.513816833,-2.012587547,-0.042968750,2.472551870,0.000000000,-1.865559036
1.585610,to_zero,2.504229546,-2.528006315,-0.039062500,2.465439675,0.000000000,-1.950438185
1.590620,to_zero,2.495409012,-1.865324974,-0.035156250,2.458280108,0.000000000,-1.895331731
1.595613,to_zero,2.485821724,-2.135306358,-0.027343750,2.451073505,0.000000000,-1.847498035
1.600589,to_zero,2.477960110,-1.718062520,-0.039062500,2.443820202,0.000000000,-1.72990803
1.605613,to_zero,2.471632242,-1.300818801,-0.035156250,2.436520539,0.000000000,-1.615189028
1.610599,to_zero,2.464537621,-1.693518758,-0.035156250,2.429174858,0.000000000,-1.576664166
1.615612,to_zero,2.457826376,-1.153556228,-0.035156250,2.421783503,0.000000000,-1.509817172
1.620595,to_zero,2.452074051,-1.521712542,-0.050781250,2.414346819,0.000000000,-1.529317399
1.625601,to_zero,2.446705103,-1.227187514,-0.039062500,2.406865155,0.000000000,-1.550660821
1.630642,to_zero,2.439226866,-1.840781212,-0.035156250,2.399338861,0.000000000,-1.650404701
1.635576,to_zero,2.430981636,-1.889868736,-0.042968750,2.391768289,0.000000000,-1.70400689
1.640585,to_zero,2.423887014,-1.668974996,-0.042968750,2.384153794,0.000000000,-1.712561608
1.645573,to_zero,2.415833712,-1.963500023,-0.039062500,2.376495731,0.000000000,-1.731680446
1.650567,to_zero,2.407780170,-1.938956261,-0.039062500,2.368794460,0.000000000,-1.694613005
1.655722,to_zero,2.401644230,-1.276275039,-0.050781250,2.361050340,0.000000000,-1.598323913
1.661017,to_zero,2.395316601,-1.472625017,-0.042968750,2.353263735,0.000000000,-1.58009004
1.665597,to_zero,2.387838364,-1.472625017,-0.042968750,2.345435009,0.000000000,-1.587902541
1.670937,to_zero,2.379401445,-1.865324974,-0.050781250,2.337564528,0.000000000,-1.623654938
1.675663,to_zero,2.373073816,-1.398993731,-0.050781250,2.329652660,0.000000000,-1.600833595
1.680571,to_zero,2.365212202,-1.619887471,-0.042968750,2.321699777,0.000000000,-1.626932325
1.685591,to_zero,2.356391668,-1.963500023,-0.042968750,2.313706249,0.000000000,-1.654738521
1.690623,to_zero,2.349297047,-1.300818801,-0.050781250,2.305672452,0.000000000,-1.60770997
1.696060,to_zero,2.341818810,-1.497168779,-0.054687500,2.297598761,0.000000000,-1.635062852
1.700774,to_zero,2.333957195,-2.086218834,-0.050781250,2.289485554,0.000000000,-1.695837221
1.706042,to_zero,2.327245951,-1.349906206,-0.058593750,2.281333212,0.000000000,-1.661994516
1.711774,to_zero,2.319767952,-1.767150044,-0.050781250,2.273142114,0.000000000,-1.703792881
1.716707,to_zero,2.311714411,-2.159849882,-0.054687500,2.264912646,0.000000000,-1.730235324
1.720732,to_zero,2.305003166,-1.546256304,-0.066406250,2.256645192,0.000000000,-1.652551776
1.725707,to_zero,2.298675537,-1.349906206,-0.066406250,2.248340139,0.000000000,-1.60063114
1.731874,to_zero,2.291772604,-1.423537493,-0.066406250,2.239997876,0.000000000,-1.609478885
1.736808,to_zero,2.284294367,-1.619887471,-0.070312500,2.231618793,0.000000000,-1.663393381
1.741842,to_zero,2.278350353,-1.398993731,-0.074218750,2.223203282,0.000000000,-1.727852434
1.745726,to_zero,2.271830797,-2.012587547,-0.074218750,2.214751738,0.000000000,-1.872017209
1.750698,to_zero,2.263777494,-2.429831266,-0.070312500,2.206264556,0.000000000,-1.982111849
1.755952,to_zero,2.254765272,-1.963500023,-0.070312500,2.197742133,0.000000000,-1.983692412
1.761936,to_zero,2.244986057,-2.258024931,-0.058593750,2.189184868,0.000000000,-1.990167019
1.765684,to_zero,2.235398769,-1.963500023,-0.058593750,2.180593162,0.000000000,-1.931720711
1.770584,to_zero,2.226770163,-1.423537493,-0.070312500,2.171967416,0.000000000,-1.865572029
1.775641,to_zero,2.218908310,-1.644431233,-0.066406250,2.163308036,0.000000000,-1.906559575
1.780719,to_zero,2.210279703,-1.963500023,-0.058593750,2.154615424,0.000000000,-2.011079356
1.785609,to_zero,2.201459408,-1.988043785,-0.066406250,2.145889990,0.000000000,-2.127130975
1.790781,to_zero,2.190337896,-2.601637602,-0.050781250,2.137132141,0.000000000,-2.276893255
1.796089,to_zero,2.178257704,-2.528006315,-0.042968750,2.128342287,0.000000000,-2.347947015
1.801342,to_zero,2.165985823,-2.847074986,-0.042968750,2.119520839,0.000000000,-2.375359672
1.805689,to_zero,2.154097557,-2.429831266,-0.035156250,2.110668211,0.000000000,-2.288442349
1.810920,to_zero,2.143359661,-2.282568693,-0.027343750,2.101784816,0.000000000,-2.167256492
1.815749,to_zero,2.132813454,-1.816237450,-0.035156250,2.092871071,0.000000000,-2.018122333
1.821083,to_zero,2.124184847,-1.570799947,-0.035156250,2.083927392,0.000000000,-1.91791916
1.825739,to_zero,2.115939617,-1.668974996,-0.039062500,2.074954199,0.000000000,-1.90184752
1.830754,to_zero,2.107311010,-1.840781212,-0.039062500,2.065951911,0.000000000,-1.942217361
1.838758,to_zero,2.099641085,-1.767150044,-0.039062500,2.056920950,0.000000000,-2.007172355
1.840664,to_zero,2.091204166,-2.601637602,-0.039062500,2.047861738,0.000000000,-2.13030173
1.845638,to_zero,2.080849886,-2.503462553,-0.027343750,2.038774700,0.000000000,-2.139193089
1.850887,to_zero,2.071645975,-1.938956261,-0.039062500,2.029660261,0.000000000,-2.059796196
1.855912,to_zero,2.062058449,-1.963500023,-0.027343750,2.020518847,0.000000000,-2.009687365
1.860790,to_zero,2.052662849,-1.889868736,-0.035156250,2.011350886,0.000000000,-1.970772994
1.865574,to_zero,2.044417620,-1.497168779,-0.039062500,2.002156807,0.000000000,-1.951467446
1.871074,to_zero,2.035022020,-2.135306358,-0.039062500,1.992937041,0.000000000,-2.042270594
1.875732,to_zero,2.026009798,-2.012587547,-0.039062500,1.983692020,0.000000000,-2.110524596
1.880980,to_zero,2.016614199,-2.331656218,-0.035156250,1.974422175,0.000000000,-2.202515671
1.885813,to_zero,2.005684614,-2.454375029,-0.027343750,1.965127941,0.000000000,-2.263206859
1.891616,to_zero,1.992453933,-2.478918791,-0.023437500,1.955809753,0.000000000,-2.277564479
1.895622,to_zero,1.983250022,-2.601637602,-0.019531250,1.946468047,0.000000000,-2.24311971
1.902029,to_zero,1.972128630,-2.012587547,-0.019531250,1.937103261,0.000000000,-2.121780701
1.906554,to_zero,1.961966038,-1.693518758,-0.023437500,1.927715832,0.000000000,-2.026906915
1.910793,to_zero,1.952762127,-2.184393644,-0.027343750,1.918306200,0.000000000,-2.012836658
1.915553,to_zero,1.944325209,-2.184393644,-0.023437500,1.908874805,0.000000000,-1.957186009
1.921568,to_zero,1.934929490,-1.595343709,-0.027343750,1.899422089,0.000000000,-1.846466883
1.925553,to_zero,1.926684380,-1.521712542,-0.023437500,1.889948495,0.000000000,-1.796612662
1.930550,to_zero,1.919206142,-1.497168779,-0.035156250,1.880454465,0.000000000,-1.81338618
1.935547,to_zero,1.910385847,-2.086218834,-0.035156250,1.870940445,0.000000000,-1.906801538
1.940551,to_zero,1.900798440,-1.938956261,-0.027343750,1.861406878,0.000000000,-1.956731396
1.945547,to_zero,1.891019225,-2.528006315,-0.035156250,1.851854213,0.000000000,-2.010969427
1.950548,to_zero,1.881240129,-2.135306358,-0.027343750,1.842282895,0.000000000,-1.939892855
1.956236,to_zero,1.873378396,-1.448081255,-0.039062500,1.832693373,0.000000000,-1.821453772
1.960590,to_zero,1.867050767,-1.742606282,-0.050781250,1.823086096,0.000000000,-1.793509254
1.965629,to_zero,1.859572530,-1.767150044,-0.050781250,1.813461513,0.000000000,-1.777902126
1.970615,to_zero,1.852477908,-1.153556228,-0.054687500,1.803820074,0.000000000,-1.764900988
1.975627,to_zero,1.844807982,-1.963500023,-0.058593750,1.794162232,0.000000000,-1.90007192
1.980771,to_zero,1.835412264,-2.086218834,-0.050781250,1.784488438,0.000000000,-2.019869737
1.985637,to_zero,1.825057864,-2.159849882,-0.050781250,1.774799145,0.000000000,-2.123586475
1.991248,to_zero,1.814128280,-2.626181364,-0.039062500,1.765094806,0.000000000,-2.218514026
1.995864,to_zero,1.802431583,-2.405287504,-0.039062500,1.755375876,0.000000000,-2.214634949
2.001025,to_zero,1.791310310,-2.012587547,-0.039062500,1.745642810,0.000000000,-2.164547276
2.005550,to_zero,1.779805422,-2.208937407,-0.035156250,1.735896062,0.000000000,-2.151290192
2.010550,to_zero,1.770218015,-2.110762596,-0.039062500,1.726136090,0.000000000,-2.124061111
2.015561,to_zero,1.761014104,-1.963500023,-0.039062500,1.716363350,0.000000000,-2.100055201
2.022642,to_zero,1.747208238,-2.208937407,-0.035156250,1.706578300,0.000000000,-2.109146267
2.025637,to_zero,1.742606282,-1.889868736,-0.042968750,1.696781397,0.000000000,-2.094050883
2.030529,to_zero,1.732635379,-2.037131310,-0.035156250,1.686973100,0.000000000,-2.128443272
2.037010,to_zero,1.721322179,-2.208937407,-0.035156250,1.677153869,0.000000000,-2.184967008
2.040547,to_zero,1.709433794,-2.994337559,-0.027343750,1.667324162,0.000000000,-2.235681021
2.045540,to_zero,1.698504210,-2.012587547,-0.023437500,1.657484440,0.000000000,-2.102518902
2.050533,to_zero,1.689875484,-1.816237450,-0.039062500,1.647635164,0.000000000,-1.991153511
2.056013,to_zero,1.680863380,-1.570799947,-0.035156250,1.637776794,0.000000000,-1.922182651
2.060529,to_zero,1.672426462,-1.521712542,-0.042968750,1.627909792,0.000000000,-1.93837667
2.065543,to_zero,1.663797855,-2.233481169,-0.039062500,1.618034620,0.000000000,-2.055557875
2.070530,to_zero,1.654210448,-2.233481169,-0.039062500,1.608151740,0.000000000,-2.129615682
2.076530,to_zero,1.644431233,-2.184393644,-0.042968750,1.598261614,0.000000000,-2.178499537
2.080602,to_zero,1.634843826,-2.380743742,-0.039062500,1.588364706,0.000000000,-2.225954832
2.085531,to_zero,1.624297738,-2.208937407,-0.042968750,1.578461479,0.000000000,-2.235893828
2.090528,to_zero,1.613751531,-2.405287504,-0.039062500,1.568552395,0.000000000,-2.252366271
2.095525,to_zero,1.601863146,-2.503462553,-0.027343750,1.558637920,0.000000000,-2.231775084
2.101046,to_zero,1.590741754,-2.110762596,-0.027343750,1.548718517,0.000000000,-2.14533481
2.105733,to_zero,1.579620361,-2.184393644,-0.027343750,1.538794650,0.000000000,-2.067273828
2.110574,to_zero,1.570224762,-1.791693807,-0.027343750,1.528866784,0.000000000,-1.960826432
2.115641,to_zero,1.561979532,-1.693518758,-0.039062500,1.518935384,0.000000000,-1.895371833
2.120770,to_zero,1.552775741,-1.791693807,-0.039062500,1.509000914,0.000000000,-1.878840508
2.125534,to_zero,1.543763518,-2.061675072,-0.035156250,1.499063839,0.000000000,-1.883430993
2.130750,to_zero,1.534751415,-1.791693807,-0.042968750,1.489124625,0.000000000,-1.844820331
2.135713,to_zero,1.525164008,-1.767150044,-0.042968750,1.479183737,0.000000000,-1.819085984
2.140544,to_zero,1.518069267,-1.644431233,-0.054687500,1.469241640,0.000000000,-1.805939387
2.145864,to_zero,1.511549830,-1.742606282,-0.058593750,1.459298799,0.000000000,-1.831937639
2.150537,to_zero,1.504263401,-1.570799947,-0.070312500,1.449355680,0.000000000,-1.879587195
2.155534,to_zero,1.496976972,-2.110762596,-0.074218750,1.439412748,0.000000000,-2.002077739
2.160537,to_zero,1.489115357,-1.938956261,-0.074218750,1.429470468,0.000000000,-2.098226257
2.165532,to_zero,1.478760958,-2.356199980,-0.066406250,1.419529307,0.000000000,-2.232977157
2.170525,to_zero,1.467831254,-2.429831266,-0.054687500,1.409589729,0.000000000,-2.337862454
2.175530,to_zero,1.455942869,-2.822531223,-0.050781250,1.399652199,0.000000000,-2.420457203
2.180607,to_zero,1.443670988,-2.208937407,-0.050781250,1.389717182,0.000000000,-2.405600982
2.185603,to_zero,1.431590915,-2.724356174,-0.050781250,1.379785145,0.000000000,-2.438410254
2.190537,to_zero,1.419894338,-2.601637602,-0.050781250,1.369856551,0.000000000,-2.401914607
2.195639,to_zero,1.408772945,-2.159849882,-0.042968750,1.359931865,0.000000000,-2.317011954
2.200548,to_zero,1.398226738,-2.037131310,-0.050781250,1.350011552,0.000000000,-2.270200785
2.206541,to_zero,1.388064146,-2.380743742,-0.050781250,1.340096075,0.000000000,-2.279878833
2.210540,to_zero,1.379051924,-2.135306358,-0.054687500,1.330185900,0.000000000,-2.265110181
2.215537,to_zero,1.369272828,-2.012587547,-0.050781250,1.320281491,0.000000000,-2.281802174
2.220527,to_zero,1.359110117,-2.675268650,-0.039062500,1.310383309,0.000000000,-2.36374391
2.225531,to_zero,1.347988725,-2.601637602,-0.050781250,1.300491820,0.000000000,-2.370181171
2.230544,to_zero,1.339168310,-2.454375029,-0.039062500,1.290607485,0.000000000,-2.320520171
2.235540,to_zero,1.329389215,-2.110762596,-0.054687500,1.280730768,0.000000000,-2.238416671
2.241534,to_zero,1.320376992,-1.570799947,-0.050781250,1.270862131,0.000000000,-2.187252782
2.246519,to_zero,1.310214400,-2.405287504,-0.042968750,1.261002036,0.000000000,-2.285499011
2.250527,to_zero,1.300818801,-2.356199980,-0.039062500,1.251150944,0.000000000,-2.354712016
2.255556,to_zero,1.288930416,-2.797987461,-0.035156250,1.241309316,0.000000000,-2.423564382
2.260524,to_zero,1.275699735,-2.675268650,-0.023437500,1.231477614,0.000000000,-2.401667556
2.265953,to_zero,1.262660861,-2.675268650,-0.023437500,1.221656296,0.000000000,-2.313457837
2.271512,to_zero,1.249621987,-2.233481169,-0.027343750,1.211845823,0.000000000,-2.13755577
2.275505,to_zero,1.241952062,-1.423537493,-0.035156250,1.202046655,0.000000000,-1.938404195
2.280504,to_zero,1.233898640,-1.742606282,-0.039062500,1.192259249,0.000000000,-1.864041233
2.285504,to_zero,1.226804018,-1.472625017,-0.050781250,1.182484064,0.000000000,-1.819110548
2.290503,to_zero,1.220284581,-1.374449968,-0.058593750,1.172721557,0.000000000,-1.85815781
2.295507,to_zero,1.212806344,-1.668974996,-0.050781250,1.162972186,0.000000000,-2.014441691
2.300506,to_zero,1.202260256,-2.601637602,-0.050781250,1.153236406,0.000000000,-2.254456583
2.305504,to_zero,1.191522360,-2.920706272,-0.042968750,1.143514674,0.000000000,-2.410324962
2.310507,to_zero,1.179825783,-2.699812412,-0.035156250,1.133807444,0.000000000,-2.442491855
2.315506,to_zero,1.168512583,-2.331656218,-0.027343750,1.124115171,0.000000000,-2.41229178
2.320595,to_zero,1.157199502,-2.233481169,-0.027343750,1.114438308,0.000000000,-2.401635403
2.325691,to_zero,1.145502806,-2.552550077,-0.023437500,1.104777309,0.000000000,-2.43173469
