t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s
43.828313,pos_sweep,14.355792999,0.638137519,0.058593750,14.399314899,0.000000000
43.833316,pos_sweep,14.359627724,0.490875006,0.066406250,14.406171013,0.000000000
43.838327,pos_sweep,14.364805222,0.736312509,0.058593750,14.413023525,0.000000000
43.843312,pos_sweep,14.371707916,1.178099990,0.054687500,14.419872434,0.000000000
43.848422,pos_sweep,14.378418922,1.079924941,0.066406250,14.426717737,0.000000000
43.853351,pos_sweep,14.383788109,1.006293774,0.066406250,14.433559434,0.000000000
43.858315,pos_sweep,14.390307426,1.521712542,0.058593750,14.440397523,0.000000000
43.863341,pos_sweep,14.398552895,1.521712542,0.054687500,14.447232002,0.000000000
43.868310,pos_sweep,14.406030655,1.619887471,0.058593750,14.454062868,0.000000000
43.873313,pos_sweep,14.413509369,1.816237450,0.050781250,14.460890122,0.000000000
43.878319,pos_sweep,14.422328949,1.693518758,0.042968750,14.467713760,0.000000000
43.883805,pos_sweep,14.431341171,1.570799947,0.042968750,14.474533781,0.000000000
43.888572,pos_sweep,14.439203262,1.472625017,0.039062500,14.481350183,0.000000000
43.893322,pos_sweep,14.447832108,1.668974996,0.035156250,14.488162966,0.000000000
43.898793,pos_sweep,14.455118179,1.104468703,0.042968750,14.494972126,0.000000000
43.903793,pos_sweep,14.461637497,0.932662487,0.042968750,14.501777662,0.000000000
43.908640,pos_sweep,14.469499588,1.497168779,0.035156250,14.508579573,0.000000000
43.913329,pos_sweep,14.477744102,1.914412498,0.027343750,14.515377857,0.000000000
43.918355,pos_sweep,14.485222816,1.423537493,0.027343750,14.522172512,0.000000000
43.923325,pos_sweep,14.494235039,1.865324974,0.023437500,14.528963536,0.000000000
43.928503,pos_sweep,14.502863884,1.521712542,0.023437500,14.535750928,0.000000000
43.933319,pos_sweep,14.508999825,0.981750011,0.027343750,14.542534686,0.000000000
43.938328,pos_sweep,14.515135765,1.202643752,0.035156250,14.549314809,0.000000000
43.943328,pos_sweep,14.521463394,1.055381298,0.035156250,14.556091294,0.000000000
43.948319,pos_sweep,14.527215958,1.030837536,0.035156250,14.562864140,0.000000000
43.953312,pos_sweep,14.531434059,0.662681222,0.042968750,14.569633346,0.000000000
43.958313,pos_sweep,14.536035538,0.785399973,0.050781250,14.576398909,0.000000000
43.964318,pos_sweep,14.543322563,1.030837536,0.039062500,14.583160828,0.000000000
43.968318,pos_sweep,14.548691750,0.932662487,0.042968750,14.589919101,0.000000000
43.973309,pos_sweep,14.554635048,0.883575022,0.050781250,14.596673727,0.000000000
43.978340,pos_sweep,14.560387611,1.276275039,0.039062500,14.603424703,0.000000000
43.983309,pos_sweep,14.567674637,1.742606282,0.039062500,14.610172029,0.000000000
43.988315,pos_sweep,14.575535774,1.129012465,0.039062500,14.616915702,0.000000000
43.993307,pos_sweep,14.583014488,1.251731277,0.035156250,14.623655721,0.000000000
43.998312,pos_sweep,14.590875626,1.570799947,0.035156250,14.630392084,0.000000000
44.003371,pos_sweep,14.600271225,1.546256304,0.035156250,14.637124790,0.000000000
44.008325,pos_sweep,14.607558250,1.153556228,0.039062500,14.643853836,0.000000000
44.013308,pos_sweep,14.613885880,0.957206249,0.035156250,14.650579221,0.000000000
44.018371,pos_sweep,14.620788574,1.325362444,0.035156250,14.657300943,0.000000000
44.023338,pos_sweep,14.625966072,0.957206249,0.042968750,14.664019002,0.000000000
44.028306,pos_sweep,14.629417419,0.711768746,0.054687500,14.670733394,0.000000000
44.033302,pos_sweep,14.633060455,0.834487498,0.054687500,14.677444118,0.000000000
44.038288,pos_sweep,14.637661934,0.981750011,0.054687500,14.684151173,0.000000000
44.043288,pos_sweep,14.644565582,1.300818801,0.050781250,14.690854557,0.000000000
44.048291,pos_sweep,14.652810097,1.742606282,0.042968750,14.697554269,0.000000000
44.053290,pos_sweep,14.661055565,1.423537493,0.039062500,14.704250306,0.000000000
44.058290,pos_sweep,14.671602249,1.988043785,0.035156250,14.710942667,0.000000000
44.063314,pos_sweep,14.681189537,1.570799947,0.035156250,14.717631350,0.000000000
44.068374,pos_sweep,14.690201759,2.012587547,0.023437500,14.724316354,0.000000000
44.073307,pos_sweep,14.698637962,2.110762596,0.023437500,14.730997677,0.000000000
44.078305,pos_sweep,14.705541611,1.104468703,0.023437500,14.737675317,0.000000000
44.083318,pos_sweep,14.712252617,1.325362444,0.019531250,14.744349272,0.000000000
44.088289,pos_sweep,14.720113754,1.374449968,0.007812500,14.751019542,0.000000000
44.093289,pos_sweep,14.727975845,1.178099990,0.019531250,14.757686123,0.000000000
44.098288,pos_sweep,14.734878540,1.398993731,0.019531250,14.764349016,0.000000000
44.103288,pos_sweep,14.741781235,1.178099990,0.007812500,14.771008217,0.000000000
44.108288,pos_sweep,14.750026703,1.546256304,0.011718750,14.777663725,0.000000000
44.113288,pos_sweep,14.757121086,1.202643752,0.023437500,14.784315539,0.000000000
44.118289,pos_sweep,14.764791489,1.595343709,0.007812500,14.790963657,0.000000000
44.123287,pos_sweep,14.773612022,1.349906206,0.000000000,14.797608077,0.000000000
44.128303,pos_sweep,14.781664848,1.104468703,0.007812500,14.804248798,0.000000000
44.133290,pos_sweep,14.788184166,1.349906206,0.007812500,14.810885818,0.000000000
44.138290,pos_sweep,14.794128418,0.785399973,0.019531250,14.817519135,0.000000000
44.143290,pos_sweep,14.799305916,0.638137519,0.019531250,14.824148748,0.000000000
44.148289,pos_sweep,14.802757263,0.834487498,0.027343750,14.830774654,0.000000000
44.153287,pos_sweep,14.805250168,0.392699987,0.039062500,14.837396853,0.000000000
44.158292,pos_sweep,14.809276581,0.957206249,0.035156250,14.844015343,0.000000000
44.163287,pos_sweep,14.814837456,1.030837536,0.035156250,14.850630121,0.000000000
44.168289,pos_sweep,14.822699547,1.693518758,0.023437500,14.857241187,0.000000000
44.173289,pos_sweep,14.829985619,1.448081255,0.035156250,14.863848539,0.000000000
44.178291,pos_sweep,14.836696625,0.932662487,0.027343750,14.870452175,0.000000000
44.183290,pos_sweep,14.843983650,1.398993731,0.023437500,14.877052093,0.000000000
44.188288,pos_sweep,14.851461411,1.227187514,0.027343750,14.883648291,0.000000000
44.193288,pos_sweep,14.856447220,0.589049995,0.039062500,14.890240769,0.000000000
44.198287,pos_sweep,14.861240387,1.300818801,0.042968750,14.896829524,0.000000000
44.203295,pos_sweep,14.866609573,1.178099990,0.035156250,14.903414556,0.000000000
44.208311,pos_sweep,14.872937202,1.104468703,0.039062500,14.909995861,0.000000000
44.214286,pos_sweep,14.878498077,0.613593757,0.042968750,14.916573439,0.000000000
44.218292,pos_sweep,14.882141113,0.736312509,0.050781250,14.923147287,0.000000000
44.223278,pos_sweep,14.887510300,1.227187514,0.050781250,14.929717405,0.000000000
44.228297,pos_sweep,14.894796371,1.055381298,0.035156250,14.936283790,0.000000000
44.233279,pos_sweep,14.903233528,1.472625017,0.039062500,14.942846442,0.000000000
44.238300,pos_sweep,14.911094666,1.178099990,0.027343750,14.949405357,0.000000000
44.243270,pos_sweep,14.920682907,2.110762596,0.023437500,14.955960535,0.000000000
44.248282,pos_sweep,14.929502487,1.889868736,0.027343750,14.962511975,0.000000000
44.253481,pos_sweep,14.936406136,1.202643752,0.027343750,14.969059673,0.000000000
44.258280,pos_sweep,14.944458961,1.472625017,0.023437500,14.975603630,0.000000000
44.263277,pos_sweep,14.952321053,1.227187514,0.019531250,14.982143842,0.000000000
44.268498,pos_sweep,14.958265305,0.859031260,0.027343750,14.988680309,0.000000000
44.273346,pos_sweep,14.964209557,1.055381298,0.023437500,14.995213029,0.000000000
44.278540,pos_sweep,14.971112251,1.349906206,0.023437500,15.001742000,0.000000000
44.283326,pos_sweep,14.977248192,0.981750011,0.027343750,15.008267220,0.000000000
44.289270,pos_sweep,14.981657982,0.760856271,0.035156250,15.014788689,0.000000000
44.294288,pos_sweep,14.987027168,1.079924941,0.027343750,15.021306403,0.000000000
44.298283,pos_sweep,14.991629601,0.932662487,0.035156250,15.027820363,0.000000000
44.303524,pos_sweep,14.998915672,1.325362444,0.027343750,15.034330565,0.000000000
44.308297,pos_sweep,15.005626678,1.079924941,0.035156250,15.040837009,0.000000000
44.313274,pos_sweep,15.012529373,1.497168779,0.035156250,15.047339693,0.000000000
44.318281,pos_sweep,15.020966530,1.668974996,0.019531250,15.053838615,0.000000000
44.323300,pos_sweep,15.029020309,1.178099990,0.023437500,15.060333773,0.000000000
44.328275,pos_sweep,15.035923004,1.546256304,0.023437500,15.066825166,0.000000000
44.333284,pos_sweep,15.042634010,1.129012465,0.023437500,15.073312793,0.000000000
44.338293,pos_sweep,15.049921036,1.742606282,0.019531250,15.079796651,0.000000000
44.343279,pos_sweep,15.055289268,1.079924941,0.027343750,15.086276740,0.000000000
44.348283,pos_sweep,15.060466766,0.981750011,0.035156250,15.092753056,0.000000000
44.353274,pos_sweep,15.066602707,0.908118725,0.019531250,15.099225600,0.000000000
44.358270,pos_sweep,15.074273109,0.932662487,0.023437500,15.105694369,0.000000000
44.363268,pos_sweep,15.081175804,0.981750011,0.027343750,15.112159361,0.000000000
44.368266,pos_sweep,15.087886810,1.300818801,0.019531250,15.118620575,0.000000000
44.373272,pos_sweep,15.096515656,1.570799947,0.019531250,15.125078010,0.000000000
44.378269,pos_sweep,15.104760170,1.055381298,0.019531250,15.131531663,0.000000000
44.383271,pos_sweep,15.111855507,1.079924941,0.011718750,15.137981534,0.000000000
44.388269,pos_sweep,15.119716644,1.791693807,0.007812500,15.144427620,0.000000000
44.393269,pos_sweep,15.126811981,1.300818801,0.007812500,15.150869919,0.000000000
44.398270,pos_sweep,15.131796837,0.932662487,0.019531250,15.157308432,0.000000000
44.403269,pos_sweep,15.136015892,0.834487498,0.019531250,15.163743154,0.000000000
44.408271,pos_sweep,15.140425682,0.662681222,0.027343750,15.170174086,0.000000000
44.413266,pos_sweep,15.145986557,1.030837536,0.027343750,15.176601226,0.000000000
44.418268,pos_sweep,15.150012970,0.441787511,0.035156250,15.183024571,0.000000000
44.423247,pos_sweep,15.153272629,0.466331244,0.042968750,15.189444120,0.000000000
44.428272,pos_sweep,15.156532288,0.711768746,0.050781250,15.195859872,0.000000000
44.433275,pos_sweep,15.160943031,1.104468703,0.054687500,15.202271826,0.000000000
44.438274,pos_sweep,15.167654037,1.521712542,0.039062500,15.208679978,0.000000000
44.443258,pos_sweep,15.175323486,1.374449968,0.039062500,15.215084329,0.000000000
44.448468,pos_sweep,15.182227135,1.619887471,0.039062500,15.221484875,0.000000000
44.453251,pos_sweep,15.188746452,1.349906206,0.035156250,15.227881616,0.000000000
44.458252,pos_sweep,15.196032524,1.325362444,0.035156250,15.234274551,0.000000000
44.463938,pos_sweep,15.202168465,0.883575022,0.050781250,15.240663676,0.000000000
44.468258,pos_sweep,15.206387520,0.638137519,0.058593750,15.247048992,0.000000000
44.473246,pos_sweep,15.210413933,0.957206249,0.058593750,15.253430496,0.000000000
44.478251,pos_sweep,15.215207100,0.687224984,0.058593750,15.259808186,0.000000000
44.483248,pos_sweep,15.221343040,1.104468703,0.054687500,15.266182062,0.000000000
44.488258,pos_sweep,15.227287292,0.687224984,0.054687500,15.272552120,0.000000000
44.493296,pos_sweep,15.230931282,0.613593757,0.066406250,15.278918361,0.000000000
44.498248,pos_sweep,15.235532761,0.957206249,0.066406250,15.285280782,0.000000000
44.503250,pos_sweep,15.241477013,1.178099990,0.066406250,15.291639382,0.000000000
44.508267,pos_sweep,15.248571396,1.251731277,0.058593750,15.297994159,0.000000000
44.513248,pos_sweep,15.254899025,1.104468703,0.058593750,15.304345111,0.000000000
44.518247,pos_sweep,15.261226654,1.423537493,0.066406250,15.310692237,0.000000000
44.523246,pos_sweep,15.268705368,1.619887471,0.050781250,15.317035536,0.000000000
44.528247,pos_sweep,15.276566505,1.398993731,0.054687500,15.323375005,0.000000000
44.533245,pos_sweep,15.283278465,1.055381298,0.054687500,15.329710644,0.000000000
44.538245,pos_sweep,15.290947914,1.767150044,0.042968750,15.336042450,0.000000000
44.543248,pos_sweep,15.299768448,1.546256304,0.039062500,15.342370422,0.000000000
44.548247,pos_sweep,15.307630539,1.251731277,0.042968750,15.348694558,0.000000000
44.553247,pos_sweep,15.315108299,1.300818801,0.039062500,15.355014857,0.000000000
44.558249,pos_sweep,15.323162079,1.251731277,0.027343750,15.361331318,0.000000000
44.563246,pos_sweep,15.329489708,1.227187514,0.042968750,15.367643938,0.000000000
44.568245,pos_sweep,15.334091187,1.104468703,0.050781250,15.373952716,0.000000000
44.573336,pos_sweep,15.339652061,1.006293774,0.042968750,15.380257651,0.000000000
44.578248,pos_sweep,15.346554756,1.202643752,0.035156250,15.386558741,0.000000000
44.583247,pos_sweep,15.353649139,1.153556228,0.035156250,15.392855984,0.000000000
44.588303,pos_sweep,15.360744476,1.521712542,0.035156250,15.399149379,0.000000000
44.593266,pos_sweep,15.368988991,1.767150044,0.023437500,15.405438924,0.000000000
44.598259,pos_sweep,15.376659393,1.227187514,0.023437500,15.411724618,0.000000000
44.603328,pos_sweep,15.382987022,0.736312509,0.035156250,15.418006458,0.000000000
44.608259,pos_sweep,15.388356209,0.834487498,0.035156250,15.424284445,0.000000000
44.613262,pos_sweep,15.394875526,1.104468703,0.035156250,15.430558575,0.000000000
44.618253,pos_sweep,15.401011467,0.834487498,0.039062500,15.436828847,0.000000000
44.623267,pos_sweep,15.405612946,0.834487498,0.042968750,15.443095261,0.000000000
44.628256,pos_sweep,15.409832001,0.490875006,0.035156250,15.449357813,0.000000000
44.633263,pos_sweep,15.415392876,1.104468703,0.039062500,15.455616504,0.000000000
44.638259,pos_sweep,15.421528816,0.932662487,0.050781250,15.461871330,0.000000000
44.643253,pos_sweep,15.427280426,0.834487498,0.054687500,15.468122291,0.000000000
44.648248,pos_sweep,15.431691170,0.932662487,0.054687500,15.474369385,0.000000000
44.653305,pos_sweep,15.436100960,0.760856271,0.054687500,15.480612610,0.000000000
44.658227,pos_sweep,15.440703392,0.392699987,0.054687500,15.486851965,0.000000000
44.663246,pos_sweep,15.447414398,1.349906206,0.058593750,15.493087448,0.000000000
44.668228,pos_sweep,15.452975273,1.006293774,0.066406250,15.499319058,0.000000000
44.673234,pos_sweep,15.457576752,1.055381298,0.058593750,15.505546794,0.000000000
44.678268,pos_sweep,15.463137627,1.448081255,0.066406250,15.511770653,0.000000000
44.683226,pos_sweep,15.470808029,1.718062520,0.054687500,15.517990634,0.000000000
44.688228,pos_sweep,15.479244232,1.889868736,0.050781250,15.524206735,0.000000000
44.693228,pos_sweep,15.487106323,1.644431233,0.042968750,15.530418955,0.000000000
44.698226,pos_sweep,15.496310234,1.742606282,0.023437500,15.536627293,0.000000000
44.703230,pos_sweep,15.505322456,1.521712542,0.027343750,15.542831747,0.000000000
44.708390,pos_sweep,15.513183594,1.448081255,0.027343750,15.549032315,0.000000000
44.713237,pos_sweep,15.520853996,1.104468703,0.027343750,15.555228995,0.000000000
44.718230,pos_sweep,15.529099464,1.668974996,0.027343750,15.561421787,0.000000000
44.723230,pos_sweep,15.536002159,1.079924941,0.027343750,15.567610689,0.000000000
44.728224,pos_sweep,15.544247627,1.521712542,0.023437500,15.573795698,0.000000000
44.733229,pos_sweep,15.552683830,0.859031260,0.011718750,15.579976815,0.000000000
44.738230,pos_sweep,15.558436394,0.564506233,0.023437500,15.586154036,0.000000000
44.743231,pos_sweep,15.563997269,1.006293774,0.023437500,15.592327360,0.000000000
44.748227,pos_sweep,15.569941521,1.423537493,0.019531250,15.598496787,0.000000000
44.753228,pos_sweep,15.575502396,0.981750011,0.023437500,15.604662314,0.000000000
44.758232,pos_sweep,15.579720497,0.638137519,0.035156250,15.610823940,0.000000000
44.763229,pos_sweep,15.583555222,0.687224984,0.039062500,15.616981663,0.000000000
44.768228,pos_sweep,15.588157654,0.589049995,0.027343750,15.623135481,0.000000000
44.773229,pos_sweep,15.595060349,1.251731277,0.027343750,15.629285395,0.000000000
44.778230,pos_sweep,15.602346420,1.448081255,0.027343750,15.635431400,0.000000000
44.783228,pos_sweep,15.608674049,1.472625017,0.027343750,15.641573497,0.000000000
44.788226,pos_sweep,15.614809990,1.079924941,0.027343750,15.647711684,0.000000000
44.793229,pos_sweep,15.622672081,1.742606282,0.023437500,15.653845958,0.000000000
44.798230,pos_sweep,15.628808022,0.957206249,0.023437500,15.659976319,0.000000000
44.803224,pos_sweep,15.633410454,0.441787511,0.027343750,15.666102765,0.000000000
44.808229,pos_sweep,15.638778687,0.908118725,0.023437500,15.672225295,0.000000000
44.813246,pos_sweep,15.646257401,1.325362444,0.027343750,15.678343906,0.000000000
44.818228,pos_sweep,15.654310226,1.398993731,0.019531250,15.684458598,0.000000000
44.823233,pos_sweep,15.661405563,1.202643752,0.019531250,15.690569369,0.000000000
44.828240,pos_sweep,15.669458389,1.521712542,0.019531250,15.696676217,0.000000000
44.833311,pos_sweep,15.676745415,1.374449968,0.019531250,15.702779141,0.000000000
44.838233,pos_sweep,15.681346893,0.711768746,0.027343750,15.708878139,0.000000000
44.843231,pos_sweep,15.685181618,0.662681222,0.023437500,15.714973210,0.000000000
44.848230,pos_sweep,15.690359116,0.932662487,0.027343750,15.721064353,0.000000000
44.853230,pos_sweep,15.696686745,1.104468703,0.027343750,15.727151565,0.000000000
44.858214,pos_sweep,15.702439308,0.859031260,0.023437500,15.733234845,0.000000000
44.863392,pos_sweep,15.707425117,0.662681222,0.035156250,15.739314192,0.000000000
44.868226,pos_sweep,15.712218285,0.760856271,0.039062500,15.745389604,0.000000000
44.873203,pos_sweep,15.718929291,1.448081255,0.027343750,15.751461080,0.000000000
44.878234,pos_sweep,15.725256920,0.809943736,0.035156250,15.757528618,0.000000000
44.883227,pos_sweep,15.730434418,0.687224984,0.039062500,15.763592216,0.000000000
44.888218,pos_sweep,15.734652519,0.908118725,0.039062500,15.769651874,0.000000000
44.893216,pos_sweep,15.739446640,1.178099990,0.039062500,15.775707589,0.000000000
44.898215,pos_sweep,15.745582581,1.398993731,0.039062500,15.781759360,0.000000000
44.903333,pos_sweep,15.751526833,0.687224984,0.039062500,15.787807186,0.000000000
44.908344,pos_sweep,15.755936623,0.736312509,0.054687500,15.793851065,0.000000000
